181,1636955778.904163758
182,1636955778.904368168
183,1636955778.904581971
184,1636955778.904922336
185,1636955778.905117753
186,1636955778.905344554
187,1636955778.905581662
188,1636955778.905873129
189,1636955778.906094037
190,1636955778.906341725
191,1636955778.906641133
192,1636955778.906861197
193,1636955778.907084535
194,1636955778.907393412
195,1636955778.907602155
196,1636955778.907835471
197,1636955778.908152826
198,1636955778.908348175
199,1636955778.908581676
200,1636955778.908912865
201,1636955778.909107850
202,1636955778.909341853
203,1636955778.909672190
204,1636955778.909856209
205,1636955778.910074685
206,1636955778.910425160
207,1636955778.910617925
208,1636955778.910827878
209,1636955778.911078832
210,1636955778.911378417
211,1636955778.911575800
212,1636955778.911826889
213,1636955778.912133133
214,1636955778.912332018
215,1636955778.912579023
216,1636955778.912894274
217,1636955778.913085961
218,1636955778.913330636
219,1636955778.913653698
220,1636955778.913843195
221,1636955778.914073767
222,1636955778.914414271
223,1636955778.914604193
224,1636955778.914821836
225,1636955778.915077931
226,1636955778.915364381
227,1636955778.915576447
228,1636955778.915828441
229,1636955778.916128728
230,1636955778.916335620
231,1636955778.916580567
232,1636955778.916883823
233,1636955778.917079625
234,1636955778.917331568
235,1636955778.917648409
236,1636955778.917834875
237,1636955778.918078417
238,1636955778.918420548
239,1636955778.918603427
240,1636955778.918820246
241,1636955778.919171876
242,1636955778.919355818
243,1636955778.919571988
244,1636955778.919924245
245,1636955778.920113817
246,1636955778.920331909
247,1636955778.920578168
248,1636955778.920872693
249,1636955778.921089577
250,1636955778.921331954
251,1636955778.921638111
252,1636955778.921825303
253,1636955778.922078481
254,1636955778.922399957
255,1636955778.922586393
256,1636955778.922828724
257,1636955778.923154126
258,1636955778.923355887
259,1636955778.923572219
260,1636955778.923913526
261,1636955778.924107164
262,1636955778.924329985
263,1636955778.924577006
264,1636955778.924868535
265,1636955778.925081120
266,1636955778.925332462
267,1636955778.925627073
268,1636955778.925825974
269,1636955778.926077832
270,1636955778.926383826
271,1636955778.926579733
272,1636955778.926828519
273,1636955778.927146978
274,1636955778.927335685
275,1636955778.927576257
276,1636955778.927903875
277,1636955778.928098650
278,1636955778.928329118
279,1636955778.928664124
280,1636955778.928857162
281,1636955778.929073967
282,1636955778.929332457
283,1636955778.929611751
284,1636955778.929823905
285,1636955778.930080011
286,1636955778.930376000
287,1636955778.930576549
288,1636955778.930828517
289,1636955778.931136378
290,1636955778.931331990
291,1636955778.931580063
292,1636955778.931896307
293,1636955778.932086487
294,1636955778.932331989
295,1636955778.932653154
296,1636955778.932845850
297,1636955778.933072645
298,1636955778.933415203
299,1636955778.933602734
300,1636955778.933826911
301,1636955778.934172818
302,1636955778.934365866
303,1636955778.934585998
304,1636955778.934828904
305,1636955778.935125118
306,1636955778.935331254
307,1636955778.935576333
308,1636955778.935883715
309,1636955778.936075279
310,1636955778.936331499
311,1636955778.936643956
312,1636955778.936836177
313,1636955778.937083510
314,1636955778.937404861
315,1636955778.937594845
316,1636955778.937821011
317,1636955778.938162953
318,1636955778.938355256
319,1636955778.938572849
320,1636955778.938922988
321,1636955778.939114800
322,1636955778.939328755
323,1636955778.939577640
324,1636955778.939878986
325,1636955778.940076880
326,1636955778.940332286
327,1636955778.940651831
328,1636955778.940838557
329,1636955778.941082645
330,1636955778.941394584
331,1636955778.941591449
332,1636955778.941825446
333,1636955778.942153670
334,1636955778.942347355
335,1636955778.942573310
336,1636955778.942912580
337,1636955778.943104335
338,1636955778.943329553
339,1636955778.943675282
340,1636955778.943865235
341,1636955778.944072246
342,1636955778.944332276
343,1636955778.944627200
344,1636955778.944824343
345,1636955778.945078076
346,1636955778.945384954
347,1636955778.945577143
348,1636955778.945828728
349,1636955778.946148761
350,1636955778.946337336
351,1636955778.946581144
352,1636955778.946903155
353,1636955778.947094916
354,1636955778.947332194
355,1636955778.947667560
356,1636955778.947853468
357,1636955778.948073560
358,1636955778.948331862
359,1636955778.948615355
360,1636955778.948831377
361,1636955778.949077265
362,1636955778.949372682
363,1636955778.949576112
364,1636955778.949827557
365,1636955778.950137234
366,1636955778.950332336
367,1636955778.950578606
368,1636955778.950894902
369,1636955778.951095914
370,1636955778.951327799
371,1636955778.951653896
372,1636955778.951843770
373,1636955778.952074119
374,1636955778.952414783
375,1636955778.952606298
376,1636955778.952820781
377,1636955778.953173670
378,1636955778.953376557
379,1636955778.953577570
380,1636955778.953826731
381,1636955778.954123679
382,1636955778.954331602
383,1636955778.954578842
384,1636955778.954882610
385,1636955778.955080917
386,1636955778.955331561
387,1636955778.955648994
388,1636955778.955837848
389,1636955778.956074468
390,1636955778.956406954
391,1636955778.956603456
392,1636955778.956826306
393,1636955778.957163656
394,1636955778.957355042
395,1636955778.957574408
396,1636955778.957821873
397,1636955778.958114640
398,1636955778.958331003
399,1636955778.958579396
400,1636955778.958873969
401,1636955778.959075826
402,1636955778.959331614
403,1636955778.959632818
404,1636955778.959827867
405,1636955778.960080891
406,1636955778.960394299
407,1636955778.960586521
408,1636955778.960829761
409,1636955778.961160210
410,1636955778.961362001
411,1636955778.961570651
412,1636955778.961914300
413,1636955778.962108837
414,1636955778.962326390
415,1636955778.962579761
416,1636955778.962864435
417,1636955778.963077926
418,1636955778.963331790
419,1636955778.963624662
420,1636955778.963825909
421,1636955778.964080457
422,1636955778.964390184
423,1636955778.964578354
424,1636955778.964827623
425,1636955778.965143924
426,1636955778.965336227
427,1636955778.965578920
428,1636955778.965903083
429,1636955778.966091115
430,1636955778.966325663
431,1636955778.966664406
432,1636955778.966854375
433,1636955778.967079561
434,1636955778.967430870
435,1636955778.967614945
436,1636955778.967834827
437,1636955778.968078327
438,1636955778.968378314
439,1636955778.968575032
440,1636955778.968827582
441,1636955778.969133420
442,1636955778.969331999
443,1636955778.969580812
444,1636955778.969900168
445,1636955778.970088151
446,1636955778.970330792
447,1636955778.970654622
448,1636955778.970845874
449,1636955778.971073537
450,1636955778.971418465
451,1636955778.971614774
452,1636955778.971820961
453,1636955778.972076967
454,1636955778.972372051
455,1636955778.972579272
456,1636955778.972829874
457,1636955778.973123470
458,1636955778.973329469
459,1636955778.973577558
460,1636955778.973888681
461,1636955778.974081097
462,1636955778.974331675
463,1636955778.974647243
464,1636955778.974837014
465,1636955778.975074437
466,1636955778.975403923
467,1636955778.975595133
468,1636955778.975823201
469,1636955778.976165594
470,1636955778.976355777
471,1636955778.976569815
472,1636955778.976827401
473,1636955778.977119057
474,1636955778.977331503
475,1636955778.977579030
476,1636955778.977873347
477,1636955778.978075870
478,1636955778.978331868
479,1636955778.978633021
480,1636955778.978827383
481,1636955778.979077407
482,1636955778.979394252
483,1636955778.979587423
484,1636955778.979826946
485,1636955778.980162284
486,1636955778.980353487
487,1636955778.980570019
488,1636955778.980913402
489,1636955778.981103580
490,1636955778.981327400
491,1636955778.981577282
492,1636955778.981864343
493,1636955778.982080439
494,1636955778.982331438
495,1636955778.982624293
496,1636955778.982825764
497,1636955778.983079157
498,1636955778.983392286
499,1636955778.983576862
500,1636955778.983827535
501,1636955778.984144417
502,1636955778.984335553
503,1636955778.984579982
504,1636955778.984909393
505,1636955778.985101808
506,1636955778.985338712
507,1636955778.985664295
508,1636955778.985855189
509,1636955778.986075331
510,1636955778.986332044
511,1636955778.986614708
512,1636955778.986827150
513,1636955778.987078299
514,1636955778.987377439
515,1636955778.987577844
516,1636955778.987828432
517,1636955778.988134154
518,1636955778.988331479
519,1636955778.988579710
520,1636955778.988901134
521,1636955778.989083270
522,1636955778.989332576
523,1636955778.989654391
524,1636955778.989845251
525,1636955778.990073635
526,1636955778.990414765
527,1636955778.990602189
528,1636955778.990820780
529,1636955778.991173572
530,1636955778.991364731
531,1636955778.991569766
532,1636955778.991827988
533,1636955778.992123070
534,1636955778.992331428
535,1636955778.992578418
536,1636955778.992884439
537,1636955778.993080792
538,1636955778.993332615
539,1636955778.993647863
540,1636955778.993836460
541,1636955778.994079157
542,1636955778.994404296
543,1636955778.994604709
544,1636955778.994828729
545,1636955778.995163750
546,1636955778.995359045
547,1636955778.995571531
548,1636955778.995826605
549,1636955778.996114280
550,1636955778.996331353
551,1636955778.996585368
552,1636955778.996873574
553,1636955778.997078089
554,1636955778.997332089
555,1636955778.997632454
556,1636955778.997824269
557,1636955778.998080370
558,1636955778.998394661
559,1636955778.998587297
560,1636955778.998825670
561,1636955778.999153434
562,1636955778.999346943
563,1636955778.999572725
564,1636955778.999913401
565,1636955779.000104859
566,1636955779.000332461
567,1636955779.000577903
568,1636955779.000868994
569,1636955779.001075992
570,1636955779.001332352
571,1636955779.001625008
572,1636955779.001825834
573,1636955779.002080389
574,1636955779.002388934
575,1636955779.002579488
576,1636955779.002823531
577,1636955779.003144411
578,1636955779.003335485
579,1636955779.003578657
580,1636955779.003904486
581,1636955779.004095047
582,1636955779.004328658
583,1636955779.004664352
584,1636955779.004853191
585,1636955779.005072869
586,1636955779.005331663
587,1636955779.005614575
588,1636955779.005829437
589,1636955779.006076066
590,1636955779.006377875
591,1636955779.006575655
592,1636955779.006829424
593,1636955779.007138227
594,1636955779.007332051
595,1636955779.007580005
596,1636955779.007893606
597,1636955779.008086453
598,1636955779.008332091
599,1636955779.008653657
600,1636955779.008845364
601,1636955779.009073626
602,1636955779.009413153
603,1636955779.009606996
604,1636955779.009825500
605,1636955779.010079239
606,1636955779.010364192
607,1636955779.010576668
608,1636955779.010828867
609,1636955779.011124073
610,1636955779.011332200
611,1636955779.011582455
612,1636955779.011885602
613,1636955779.012083634
614,1636955779.012332102
615,1636955779.012655126
616,1636955779.012857596
617,1636955779.013074600
618,1636955779.013403822
619,1636955779.013596241
620,1636955779.013819443
621,1636955779.014163359
622,1636955779.014355755
623,1636955779.014574644
624,1636955779.014924499
625,1636955779.015113833
626,1636955779.015326800
627,1636955779.015578140
628,1636955779.015879314
629,1636955779.016076020
630,1636955779.016332407
631,1636955779.016638124
632,1636955779.016824905
633,1636955779.017081255
634,1636955779.017394711
635,1636955779.017587827
636,1636955779.017828491
637,1636955779.018153372
638,1636955779.018344999
639,1636955779.018581456
640,1636955779.018913695
641,1636955779.019104243
642,1636955779.019326319
643,1636955779.019681417
644,1636955779.019864486
645,1636955779.020075324
646,1636955779.020329284
647,1636955779.020622598
648,1636955779.020826507
649,1636955779.021083499
650,1636955779.021397350
651,1636955779.021576795
652,1636955779.021825695
653,1636955779.022147896
654,1636955779.022337382
655,1636955779.022574581
656,1636955779.022903470
657,1636955779.023107354
658,1636955779.023327551
659,1636955779.023666982
660,1636955779.023856013
661,1636955779.024081616
662,1636955779.024332574
663,1636955779.024620305
664,1636955779.024830367
665,1636955779.025079042
666,1636955779.025373848
667,1636955779.025580436
668,1636955779.025826563
669,1636955779.026147027
670,1636955779.026331328
671,1636955779.026580757
672,1636955779.026901923
673,1636955779.027084491
674,1636955779.027331314
675,1636955779.027653857
676,1636955779.027844720
677,1636955779.028074074
678,1636955779.028414016
679,1636955779.028606109
680,1636955779.028827320
681,1636955779.029173609
682,1636955779.029364190
683,1636955779.029578454
684,1636955779.029827517
685,1636955779.030121444
686,1636955779.030331262
687,1636955779.030583543
688,1636955779.030882550
689,1636955779.031083319
690,1636955779.031332389
691,1636955779.031642466
692,1636955779.031836668
693,1636955779.032076682
694,1636955779.032403851
695,1636955779.032596998
696,1636955779.032821766
697,1636955779.033163872
698,1636955779.033355353
699,1636955779.033571806
700,1636955779.033829057
701,1636955779.034115494
702,1636955779.034331439
703,1636955779.034578977
704,1636955779.034874623
705,1636955779.035083256
706,1636955779.035331801
707,1636955779.035643333
708,1636955779.035823827
709,1636955779.036080711
710,1636955779.036394511
711,1636955779.036586409
712,1636955779.036827886
713,1636955779.037153676
714,1636955779.037343288
715,1636955779.037575938
716,1636955779.037913298
717,1636955779.038106172
718,1636955779.038331074
719,1636955779.038675042
720,1636955779.038865886
721,1636955779.039078415
722,1636955779.039331147
723,1636955779.039625867
724,1636955779.039825733
725,1636955779.040076495
726,1636955779.040386565
727,1636955779.040579647
728,1636955779.040826841
729,1636955779.041143100
730,1636955779.041340138
731,1636955779.041577096
732,1636955779.041907785
733,1636955779.042095355
734,1636955779.042331858
735,1636955779.042664619
736,1636955779.042855528
737,1636955779.043075307
738,1636955779.043331585
739,1636955779.043620446
740,1636955779.043823303
741,1636955779.044080360
742,1636955779.044374693
743,1636955779.044576086
744,1636955779.044829237
745,1636955779.045133370
746,1636955779.045332166
747,1636955779.045590775
748,1636955779.045899996
749,1636955779.046088189
750,1636955779.046331282
751,1636955779.046653366
752,1636955779.046852387
753,1636955779.047078430
754,1636955779.047414066
755,1636955779.047605798
756,1636955779.047821153
757,1636955779.048072169
758,1636955779.048364703
759,1636955779.048577812
760,1636955779.048827397
761,1636955779.049125766
762,1636955779.049331212
763,1636955779.049580813
764,1636955779.049884150
765,1636955779.050079092
766,1636955779.050332169
767,1636955779.050645428
768,1636955779.050840257
769,1636955779.051077978
770,1636955779.051404333
771,1636955779.051594962
772,1636955779.051823575
773,1636955779.052163627
774,1636955779.052355543
775,1636955779.052571487
776,1636955779.052827514
777,1636955779.053114486
778,1636955779.053331639
779,1636955779.053580059
780,1636955779.053876256
781,1636955779.054076829
782,1636955779.054327995
783,1636955779.054635725
784,1636955779.054828472
785,1636955779.055078658
786,1636955779.055399583
787,1636955779.055601941
788,1636955779.055820907
789,1636955779.056153626
790,1636955779.056357206
791,1636955779.056572732
792,1636955779.056914000
793,1636955779.057103813
794,1636955779.057326636
795,1636955779.057576523
796,1636955779.057869720
797,1636955779.058079465
798,1636955779.058331802
799,1636955779.058629116
800,1636955779.058827689
801,1636955779.059080403
802,1636955779.059392285
803,1636955779.059577101
804,1636955779.059826892
805,1636955779.060147310
806,1636955779.060336817
807,1636955779.060579999
808,1636955779.060904423
809,1636955779.061095911
810,1636955779.061331036
811,1636955779.061668347
812,1636955779.061854485
813,1636955779.062075061
814,1636955779.062331608
815,1636955779.062614986
816,1636955779.062822095
817,1636955779.063077763
818,1636955779.063372896
819,1636955779.063575933
820,1636955779.063830079
821,1636955779.064134142
822,1636955779.064331220
823,1636955779.064577735
824,1636955779.064891055
825,1636955779.065086327
826,1636955779.065330771
827,1636955779.065654752
828,1636955779.065845166
829,1636955779.066074514
830,1636955779.066413758
831,1636955779.066610284
832,1636955779.066820899
833,1636955779.067173687
834,1636955779.067366877
835,1636955779.067570802
836,1636955779.067828713
837,1636955779.068128009
838,1636955779.068330579
839,1636955779.068580133
840,1636955779.068883461
841,1636955779.069081755
842,1636955779.069331846
843,1636955779.069648585
844,1636955779.069833622
845,1636955779.070079650
846,1636955779.070405790
847,1636955779.070597912
848,1636955779.070831531
849,1636955779.071164484
850,1636955779.071354105
851,1636955779.071572399
852,1636955779.071829466
853,1636955779.072113168
854,1636955779.072331812
855,1636955779.072579025
856,1636955779.072872345
857,1636955779.073076298
858,1636955779.073329607
859,1636955779.073639244
860,1636955779.073825003
861,1636955779.074079690
862,1636955779.074409162
863,1636955779.074605749
864,1636955779.074822140
865,1636955779.075153126
866,1636955779.075343360
867,1636955779.075576582
868,1636955779.075917177
869,1636955779.076111631
870,1636955779.076327860
871,1636955779.076577955
872,1636955779.076864626
873,1636955779.077076957
874,1636955779.077331748
875,1636955779.077635690
876,1636955779.077826811
877,1636955779.078079828
878,1636955779.078382916
879,1636955779.078579213
880,1636955779.078828452
881,1636955779.079151187
882,1636955779.079335755
883,1636955779.079576515
884,1636955779.079903991
885,1636955779.080094597
886,1636955779.080329016
887,1636955779.080664343
888,1636955779.080865419
889,1636955779.081074676
890,1636955779.081426241
891,1636955779.081614205
892,1636955779.081830589
893,1636955779.082079886
894,1636955779.082375483
895,1636955779.082574504
896,1636955779.082829117
897,1636955779.083132519
898,1636955779.083332438
899,1636955779.083577498
900,1636955779.083893276
901,1636955779.084085618
902,1636955779.084331796
903,1636955779.084654928
904,1636955779.084845129
905,1636955779.085072727
906,1636955779.085429390
907,1636955779.085601842
908,1636955779.085824534
909,1636955779.086077447
910,1636955779.086364643
911,1636955779.086575736
912,1636955779.086825655
913,1636955779.087125254
914,1636955779.087331568
915,1636955779.087580780
916,1636955779.087889525
917,1636955779.088076539
918,1636955779.088331874
919,1636955779.088644672
920,1636955779.088832913
921,1636955779.089079674
922,1636955779.089404870
923,1636955779.089596002
924,1636955779.089823489
925,1636955779.090163206
926,1636955779.090351913
927,1636955779.090570648
928,1636955779.090826512
929,1636955779.091115201
930,1636955779.091332311
931,1636955779.091581240
932,1636955779.091886307
933,1636955779.092075649
934,1636955779.092331305
935,1636955779.092642481
936,1636955779.092824414
937,1636955779.093077781
938,1636955779.093396208
939,1636955779.093594151
940,1636955779.093828876
941,1636955779.094154467
942,1636955779.094345835
943,1636955779.094572286
944,1636955779.094913432
945,1636955779.095104746
946,1636955779.095327110
947,1636955779.095578140
948,1636955779.095875217
949,1636955779.096074885
950,1636955779.096339363
951,1636955779.096624358
952,1636955779.096826896
953,1636955779.097077505
954,1636955779.097384496
955,1636955779.097580994
956,1636955779.097827621
957,1636955779.098144018
958,1636955779.098344519
959,1636955779.098580744
960,1636955779.098904521
961,1636955779.099095603
962,1636955779.099327439
963,1636955779.099671569
964,1636955779.099861249
965,1636955779.100074021
966,1636955779.100331546
967,1636955779.100614114
968,1636955779.100824842
969,1636955779.101079469
970,1636955779.101378717
971,1636955779.101575643
972,1636955779.101827702
973,1636955779.102140434
974,1636955779.102330787
975,1636955779.102585445
976,1636955779.102901747
977,1636955779.103093634
978,1636955779.103331718
979,1636955779.103653327
980,1636955779.103847613
981,1636955779.104073798
982,1636955779.104414151
983,1636955779.104604371
984,1636955779.104820871
985,1636955779.105172254
986,1636955779.105364917
987,1636955779.105575000
988,1636955779.105827851
989,1636955779.106123217
990,1636955779.106329491
991,1636955779.106578550
992,1636955779.106885223
993,1636955779.107076495
994,1636955779.107332312
995,1636955779.107650606
996,1636955779.107837375
997,1636955779.108081470
998,1636955779.108403878
999,1636955779.108596107
1000,1636955779.108823718
1001,1636955779.109163438
1002,1636955779.109356040
1003,1636955779.109577856
1004,1636955779.109826991
1005,1636955779.110114508
1006,1636955779.110330213
1007,1636955779.110577125
1008,1636955779.110891423
1009,1636955779.111076133
1010,1636955779.111331832
1011,1636955779.111637903
1012,1636955779.111827687
1013,1636955779.112078048
1014,1636955779.112395485
1015,1636955779.112586290
1016,1636955779.112828915
1017,1636955779.113152179
1018,1636955779.113347789
1019,1636955779.113578905
1020,1636955779.113913734
1021,1636955779.114105832
1022,1636955779.114326896
1023,1636955779.114577925
1024,1636955779.114863426
1025,1636955779.115074419
1026,1636955779.115331743
1027,1636955779.115624271
1028,1636955779.115856312
1029,1636955779.116084126
1030,1636955779.116383836
1031,1636955779.116574527
1032,1636955779.116824534
1033,1636955779.117146383
1034,1636955779.117337288
1035,1636955779.117576260
1036,1636955779.117904474
1037,1636955779.118095170
1038,1636955779.118330182
1039,1636955779.118679074
1040,1636955779.118859838
1041,1636955779.119074370
1042,1636955779.119337333
1043,1636955779.119613647
1044,1636955779.119833773
1045,1636955779.120078966
1046,1636955779.120373776
1047,1636955779.120574874
1048,1636955779.120828340
1049,1636955779.121132276
1050,1636955779.121332259
1051,1636955779.121577216
1052,1636955779.121893978
1053,1636955779.122084775
1054,1636955779.122331940
1055,1636955779.122655063
1056,1636955779.122844839
1057,1636955779.123072940
1058,1636955779.123413779
1059,1636955779.123610279
1060,1636955779.123822231
1061,1636955779.124177734
1062,1636955779.124365550
1063,1636955779.124587686
1064,1636955779.124829018
1065,1636955779.125123203
1066,1636955779.125330871
1067,1636955779.125584886
1068,1636955779.125883206
1069,1636955779.126084605
1070,1636955779.126331903
1071,1636955779.126646161
1072,1636955779.126835900
1073,1636955779.127080648
1074,1636955779.127404484
1075,1636955779.127593398
1076,1636955779.127820432
1077,1636955779.128162728
1078,1636955779.128355318
1079,1636955779.128573867
1080,1636955779.128825821
1081,1636955779.129124092
1082,1636955779.129331987
1083,1636955779.129581194
1084,1636955779.129876127
1085,1636955779.130075002
1086,1636955779.130331254
1087,1636955779.130636337
1088,1636955779.130830387
1089,1636955779.131077354
1090,1636955779.131395850
1091,1636955779.131583127
1092,1636955779.131828993
1093,1636955779.132153873
1094,1636955779.132347428
1095,1636955779.132575476
1096,1636955779.132914360
1097,1636955779.133101778
1098,1636955779.133326803
1099,1636955779.133579584
1100,1636955779.133865021
1101,1636955779.134078765
1102,1636955779.134333419
1103,1636955779.134622730
1104,1636955779.134824015
1105,1636955779.135077304
1106,1636955779.135390659
1107,1636955779.135577015
1108,1636955779.135828284
1109,1636955779.136149530
1110,1636955779.136337216
1111,1636955779.136574290
1112,1636955779.136903175
1113,1636955779.137095398
1114,1636955779.137331324
1115,1636955779.137664409
1116,1636955779.137853343
1117,1636955779.138073555
1118,1636955779.138331648
1119,1636955779.138619549
1120,1636955779.138824986
1121,1636955779.139085817
1122,1636955779.139373757
1123,1636955779.139577372
1124,1636955779.139830654
1125,1636955779.140134068
1126,1636955779.140333770
1127,1636955779.140581549
1128,1636955779.140894596
1129,1636955779.141085536
1130,1636955779.141332335
1131,1636955779.141660061
1132,1636955779.141852689
1133,1636955779.142074272
1134,1636955779.142414104
1135,1636955779.142604022
1136,1636955779.142820996
1137,1636955779.143075830
1138,1636955779.143362279
1139,1636955779.143577409
1140,1636955779.143828768
1141,1636955779.144121882
1142,1636955779.144331119
1143,1636955779.144579511
1144,1636955779.144884301
1145,1636955779.145076702
1146,1636955779.145332546
1147,1636955779.145648011
1148,1636955779.145835068
1149,1636955779.146082744
1150,1636955779.146408769
1151,1636955779.146613579
1152,1636955779.146820875
1153,1636955779.147163635
1154,1636955779.147354175
1155,1636955779.147573825
1156,1636955779.147936387
1157,1636955779.148115833
1158,1636955779.148331920
1159,1636955779.148579123
1160,1636955779.148879992
1161,1636955779.149072594
1162,1636955779.149332377
1163,1636955779.149633748
1164,1636955779.149829195
1165,1636955779.150077104
1166,1636955779.150395262
1167,1636955779.150585715
1168,1636955779.150828513
1169,1636955779.151157946
1170,1636955779.151346415
1171,1636955779.151573616
1172,1636955779.151914950
1173,1636955779.152109768
1174,1636955779.152327282
1175,1636955779.152571608
1176,1636955779.152863178
1177,1636955779.153078775
1178,1636955779.153331654
1179,1636955779.153624232
1180,1636955779.153826671
1181,1636955779.154078798
1182,1636955779.154384825
1183,1636955779.154583869
1184,1636955779.154834152
1185,1636955779.155143959
1186,1636955779.155336161
1187,1636955779.155574699
1188,1636955779.155904562
1189,1636955779.156096940
1190,1636955779.156329466
1191,1636955779.156664106
1192,1636955779.156853994
1193,1636955779.157073187
1194,1636955779.157331800
1195,1636955779.157614014
1196,1636955779.157823804
1197,1636955779.158082268
1198,1636955779.158379086
1199,1636955779.158575253
1200,1636955779.158827548
1201,1636955779.159134052
1202,1636955779.159331194
1203,1636955779.159576179
1204,1636955779.159893158
1205,1636955779.160086509
1206,1636955779.160332131
1207,1636955779.160661156
1208,1636955779.160851849
1209,1636955779.161074041
1210,1636955779.161413994
1211,1636955779.161603687
1212,1636955779.161821202
1213,1636955779.162077087
1214,1636955779.162363258
1215,1636955779.162575980
1216,1636955779.162827107
1217,1636955779.163126826
1218,1636955779.163332405
1219,1636955779.163580924
1220,1636955779.163882278
1221,1636955779.164076774
1222,1636955779.164330092
1223,1636955779.164643909
1224,1636955779.164836070
1225,1636955779.165079067
1226,1636955779.165404186
1227,1636955779.165593978
1228,1636955779.165824289
1229,1636955779.166162803
1230,1636955779.166355938
1231,1636955779.166573832
1232,1636955779.166826720
1233,1636955779.167114482
1234,1636955779.167338055
1235,1636955779.167576364
1236,1636955779.167872069
1237,1636955779.168076834
1238,1636955779.168331605
1239,1636955779.168637121
1240,1636955779.168826288
1241,1636955779.169078538
1242,1636955779.169395472
1243,1636955779.169585225
1244,1636955779.169827620
1245,1636955779.170153196
1246,1636955779.170346096
1247,1636955779.170572799
1248,1636955779.170916382
1249,1636955779.171104913
